operatetime,_c1
2020020820,2110
2020020819,2298
2020020818,2889
2020020817,4215
2020020816,5343
2020020815,5505
2020020814,4902
2020020813,4529
2020020812,4578
2020020811,6589
2020020810,7271
2020020809,5760
2020020808,2681
2020020807,349
2020020806,90
2020020805,40
2020020804,38
2020020803,69
2020020802,45
2020020801,107
2020020800,406
2020020723,869
2020020722,1671
2020020721,2249
2020020720,3079
2020020719,3738
2020020718,5161
2020020717,9333
2020020716,11930
2020020715,12605
2020020714,11087
2020020713,8104
2020020712,8168
2020020711,13767
2020020710,16231
2020020709,14880
2020020708,7765
2020020707,621
2020020706,134
2020020705,80
2020020704,122
2020020703,59
2020020702,124
2020020701,236
2020020700,504
2020020623,1071
2020020622,1741
2020020621,2676
2020020620,3500
2020020619,4171
2020020618,5515
2020020617,9780
2020020616,12878
2020020615,13068
2020020614,11490
2020020613,8385
2020020612,8956
2020020611,14563
2020020610,17517
2020020609,15574
2020020608,8129
2020020607,611
2020020606,117
2020020605,130
2020020604,102
2020020603,98
2020020602,118
2020020601,195
2020020600,452
2020020523,1054
2020020522,1698
2020020521,2876
2020020520,3464
2020020519,4173
2020020518,5619
2020020517,10055
2020020516,13686
2020020515,14256
2020020514,12607
2020020513,8705
2020020512,9176
2020020511,15239
2020020510,18235
2020020509,17406
2020020508,9585
2020020507,682
2020020506,150
2020020505,83
2020020504,83
2020020503,88
2020020502,112
2020020501,175
2020020500,461
2020020423,1083
2020020422,1771
2020020421,2564
2020020420,3319
2020020419,3905
2020020418,5628
2020020417,10548
2020020416,13742
2020020415,14836
2020020414,13027
2020020413,8774
2020020412,9521
2020020411,15845
2020020410,19051
2020020409,17899
2020020408,10288
2020020407,702
2020020406,186
2020020405,87
2020020404,74
2020020403,91
2020020402,84
2020020401,205
2020020400,472
2020020323,994
2020020322,1763
2020020321,2666
2020020320,3192
2020020319,3918
2020020318,5496
2020020317,11343
2020020316,14819
2020020315,16240
2020020314,14502
2020020313,10379
2020020312,10956
2020020311,17967
2020020310,22759
2020020309,23677
2020020308,16268
2020020307,907
2020020306,132
2020020305,74
2020020304,83
2020020303,71
2020020302,98
2020020301,205
2020020300,367
2020020223,761
2020020222,1455
2020020221,2325
2020020220,2601
2020020219,2775
2020020218,3086
2020020217,4463
2020020216,5424
2020020215,5558
2020020214,5423
2020020213,4605
2020020212,4495
2020020211,6481
2020020210,6626
2020020209,5104
2020020208,2245
2020020207,369
2020020206,111
2020020205,82
2020020204,65
2020020203,85
2020020202,98
2020020201,142
2020020200,267
2020020123,711
2020020122,1098
2020020121,1638
2020020120,2134
2020020119,2292
2020020118,2652
2020020117,3996
2020020116,5256
2020020115,5463
2020020114,4790
2020020113,4176
2020020112,4434
2020020111,6209
2020020110,6618
2020020109,5189
2020020108,2420
2020020107,425
2020020106,121
2020020105,154
2020020104,71
2020020103,166
2020020102,88
2020020101,231
2020020100,331
2020013123,785
2020013122,1371
2020013121,1833
2020013120,2202
2020013119,2206
2020013118,2811
2020013117,4356
2020013116,5186
2020013115,5765
2020013114,5346
2020013113,4592
2020013112,4716
2020013111,7140
2020013110,7292
2020013109,5343
2020013108,2366
2020013107,503
2020013106,128
2020013105,140
2020013104,71
2020013103,142
2020013102,96
2020013101,217
2020013100,233
2020013023,655
2020013022,1017
2020013021,1403
2020013020,1499
2020013019,1598
2020013018,1947
2020013017,2890
2020013016,3456
2020013015,3623
2020013014,3087
2020013013,2690
2020013012,2606
2020013011,3999
2020013010,4484
2020013009,3500
2020013008,1466
2020013007,390
2020013006,122
2020013005,140
2020013004,76
2020013003,138
2020013002,92
2020013001,181
2020013000,213
2020012923,495
2020012922,642
2020012921,985
2020012920,1090
2020012919,1358
2020012918,1357
2020012917,2263
2020012916,2770
2020012915,2915
2020012914,2580
2020012913,2301
2020012912,2396
2020012911,3474
2020012910,3668
2020012909,3031
2020012908,1384
2020012907,300
2020012906,104
2020012905,130
2020012904,88
2020012903,144
2020012902,106
2020012901,153
2020012900,142
2020012823,441
2020012822,556
2020012821,785
2020012820,739
2020012819,819
2020012818,902
2020012817,1623
2020012816,1903
2020012815,2239
2020012814,2200
2020012813,1824
2020012812,1782
2020012811,2619
2020012810,2967
2020012809,2482
2020012808,1392
2020012807,287
2020012806,103
2020012805,131
2020012804,75
2020012803,145
2020012802,76
2020012801,151
2020012800,154
2020012723,275
2020012722,338
2020012721,611
2020012720,649
2020012719,679
2020012718,793
2020012717,1307
2020012716,1716
2020012715,1894
2020012714,1576
2020012713,1407
2020012712,1398
2020012711,2150
2020012710,2638
2020012709,2337
2020012708,1326
2020012707,291
2020012706,88
2020012705,107
2020012704,65
2020012703,130
2020012702,65
2020012701,162
2020012700,162
2020012623,277
2020012622,305
2020012621,439
2020012620,473
2020012619,545
2020012618,575
2020012617,966
2020012616,1130
2020012615,1306
2020012614,1127
2020012613,871
2020012612,933
2020012611,1549
2020012610,1944
2020012609,1970
2020012608,1284
2020012607,285
2020012606,126
2020012605,123
2020012604,60
2020012603,126
2020012602,68
2020012601,136
2020012600,127
2020012523,293
2020012522,239
2020012521,432
2020012520,381
2020012519,433
2020012518,495
2020012517,873
2020012516,1053
2020012515,1345
2020012514,1073
2020012513,883
2020012512,751
2020012511,1548
2020012510,2221
2020012509,2122
2020012508,1256
2020012507,318
2020012506,100
2020012505,133
2020012504,63
2020012503,113
2020012502,70
2020012501,187
2020012500,145
2020012423,243
2020012422,239
2020012421,396
2020012420,323
2020012419,458
2020012418,520
2020012417,916
2020012416,1115
2020012415,1492
2020012414,1483
2020012413,1354
2020012412,1252
2020012411,2383
2020012410,3338
2020012409,3755
2020012408,2312
2020012407,453
2020012406,132
2020012405,157
2020012404,78
2020012403,134
2020012402,80
2020012401,161
2020012400,169
2020012323,441
2020012322,652
2020012321,746
2020012320,1172
2020012319,1521
2020012318,2194
2020012317,5728
2020012316,9566
2020012315,11591
2020012314,11621
2020012313,7842
2020012312,7601
2020012311,17666
2020012310,28394
2020012309,40961
2020012308,37963
2020012307,2044
2020012306,250
2020012305,165
2020012304,67
2020012303,141
2020012302,103
2020012301,184
2020012300,250
2020012223,520
2020012222,779
2020012221,1300
2020012220,1567
2020012219,2810
2020012218,6292
2020012217,20765
2020012216,33590
2020012215,37024
2020012214,35886
2020012213,17976
2020012212,11714
2020012211,31292
2020012210,45704
2020012209,61746
2020012208,58720
2020012207,2673
2020012206,336
2020012205,198
2020012204,111
2020012203,141
2020012202,114
2020012201,256
2020012200,260
2020012123,528
2020012122,855
2020012121,1360
2020012120,1976
2020012119,3646
2020012118,8769
2020012117,28433
2020012116,44186
2020012115,47189
2020012114,46063
2020012113,20666
2020012112,11968
2020012111,35643
2020012110,52089
2020012109,69535
2020012108,67737
2020012107,3054
2020012106,282
2020012105,172
2020012104,94
2020012103,145
2020012102,102
2020012101,197
2020012100,265
2020012023,598
2020012022,1079
2020012021,1623
2020012020,2231
2020012019,4149
2020012018,10243
2020012017,32677
2020012016,48770
2020012015,51240
2020012014,50341
2020012013,22778
2020012012,12235
2020012011,37861
2020012010,54800
2020012009,74989
2020012008,71117
2020012007,3271
2020012006,315
2020012005,167
2020012004,80
2020012003,148
2020012002,86
2020012001,169
2020012000,289
2020011923,605
2020011922,1041
2020011921,1558
2020011920,2294
2020011919,4076
2020011918,10264
2020011917,33882
2020011916,49018
2020011915,50414
2020011914,51858
2020011913,23281
2020011912,12300
2020011911,38714
2020011910,55540
2020011909,76906
2020011908,73001
2020011907,3257
2020011906,238
2020011905,152
2020011904,81
2020011903,139
2020011902,79
2020011901,190
2020011900,196
2020011823,452
2020011822,633
2020011821,1070
2020011820,1222
2020011819,1628
2020011818,2543
2020011817,4701
2020011816,5601
2020011815,5665
2020011814,5330
2020011813,3464
2020011812,3140
2020011811,6076
2020011810,8081
2020011809,10066
2020011808,7630
2020011807,817
2020011806,147
2020011805,163
2020011804,72
2020011803,174
2020011802,102
2020011801,205
2020011800,314
2020011723,697
2020011722,927
2020011721,1561
2020011720,2488
2020011719,4408
2020011718,10438
2020011717,33381
2020011716,49705
2020011715,52058
2020011714,51793
2020011713,24098
2020011712,13305
2020011711,39429
2020011710,55363
2020011709,74435
2020011708,71756
2020011707,3503
2020011706,390
2020011705,173
2020011704,84
2020011703,190
2020011702,127
2020011701,252
2020011700,315
2020011623,796
2020011622,1599
2020011621,1968
2020011620,2819
2020011619,4950
2020011618,11604
2020011617,34857
2020011616,50965
2020011615,54378
2020011614,53185
2020011613,24417
2020011612,13375
2020011611,40137
2020011610,55614
2020011609,74543
2020011608,72057
2020011607,3440
2020011606,334
2020011605,178
2020011604,86
2020011603,162
2020011602,128
2020011601,215
2020011600,270
2020011523,708
2020011522,1161
2020011521,1885
2020011520,2950
2020011519,5070
2020011518,11641
2020011517,35344
2020011516,52524
2020011515,54716
2020011514,53502
2020011513,24816
2020011512,13531
2020011511,40549
2020011510,56682
2020011509,76203
2020011508,73806
2020011507,3618
2020011506,392
2020011505,192
2020011504,90
2020011503,149
2020011502,101
2020011501,242
2020011500,361
2020011423,847
2020011422,1046
2020011421,1813
2020011420,3033
2020011419,5334
2020011418,12470
2020011417,36309
2020011416,52847
2020011415,54795
2020011414,56181
2020011413,26211
2020011412,13288
2020011411,41125
2020011410,57506
2020011409,77029
2020011408,76487
2020011407,4129
2020011406,653
2020011405,685
2020011404,437
2020011403,646
2020011402,480
2020011401,737
2020011400,589
2020011323,1241
2020011322,1611
2020011321,2470
2020011320,3425
2020011319,5824
2020011318,12611
2020011317,37071
2020011316,56524
2020011315,58852
2020011314,58822
2020011313,27151
2020011312,14035
2020011311,43533
2020011310,61965
2020011309,82612
2020011308,78706
2020011307,4385
2020011306,597
2020011305,704
2020011304,395
2020011303,676
2020011302,380
2020011301,761
2020011300,554
2020011223,1075
2020011222,1002
2020011221,1676
2020011220,1687
2020011219,2313
2020011218,2541
2020011217,4562
2020011216,4802
2020011215,4986
2020011214,4161
2020011213,3584
2020011212,3018
2020011211,4421
2020011210,5356
2020011209,6068
2020011208,4177
2020011207,1146
2020011206,479
2020011205,686
2020011204,427
2020011203,622
2020011202,407
2020011201,734
2020011200,503
2020011123,1035
2020011122,903
2020011121,1437
2020011120,1482
2020011119,2199
2020011118,2892
2020011117,5181
2020011116,5767
2020011115,6346
2020011114,5539
2020011113,4463
2020011112,4082
2020011111,7051
2020011110,9311
2020011109,11321
2020011108,8179
2020011107,1490
2020011106,458
2020011105,682
2020011104,378
2020011103,670
2020011102,393
2020011101,749
2020011100,593
2020011023,1216
2020011022,1317
2020011021,2292
2020011020,2768
2020011019,5699
2020011018,12358
2020011017,35391
2020011016,50707
2020011015,54008
2020011014,53815
2020011013,24922
2020011012,13551
2020011011,41303
2020011010,60530
2020011009,72161
2020011008,68528
2020011007,4378
2020011006,640
2020011005,730
2020011004,394
2020011003,699
2020011002,432
2020011001,767
2020011000,602
2020010923,1213
2020010922,1402
2020010921,2380
2020010920,3209
2020010919,5330
2020010918,12081
2020010917,35756
2020010916,51750
2020010915,54231
2020010914,55244
2020010913,24923
2020010912,12807
2020010911,39424
2020010910,55395
2020010909,75090
2020010908,76235
2020010907,4258
2020010906,666
2020010905,683
2020010904,387
2020010903,686
2020010902,380
2020010901,741
2020010900,644
2020010823,1232
2020010822,1432
2020010821,2276
2020010820,3131
2020010819,5420
2020010818,12009
2020010817,35751
2020010816,51781
2020010815,55863
2020010814,55781
2020010813,25276
2020010812,12445
2020010811,38563
2020010810,54660
2020010809,76449
2020010808,77231
2020010807,4156
2020010806,595
2020010805,717
2020010804,388
2020010803,719
2020010802,399
2020010801,745
2020010800,681
2020010723,1098
2020010722,1451
2020010721,2342
2020010720,3062
2020010719,5195
2020010718,11085
2020010717,34229
2020010716,51639
2020010715,56404
2020010714,57465
2020010713,26147
2020010712,13270
2020010711,39764
2020010710,57097
2020010709,76572
2020010708,78030
2020010707,4260
2020010706,645
2020010705,666
2020010704,393
2020010703,685
2020010702,434
2020010701,753
2020010700,531
2020010623,1188
2020010622,1288
2020010621,2371
2020010620,3045
2020010619,5467
2020010618,12077
2020010617,35241
2020010616,52769
2020010615,56968
2020010614,59507
2020010613,27096
2020010612,12896
2020010611,41442
2020010610,59810
2020010609,80918
2020010608,78456
2020010607,4545
2020010606,568
2020010605,663
2020010604,370
2020010603,645
2020010602,439
2020010601,673
2020010600,493
2020010523,999
2020010522,1012
2020010521,1649
2020010520,1571
2020010519,2128
2020010518,2287
2020010517,3971
2020010516,4257
2020010515,4602
2020010514,3879
2020010513,3210
2020010512,2846
2020010511,4368
2020010510,5280
2020010509,5856
2020010508,3956
2020010507,1082
2020010506,405
2020010505,683
2020010504,364
2020010503,662
2020010502,369
2020010501,759
2020010500,522
2020010423,940
2020010422,956
2020010421,1732
2020010420,1665
2020010419,2454
2020010418,2975
